region,district,Quarterly,admissions
Banadir,Banadir,2020 Q1,5256
Banadir,Banadir,2020 Q1,5198
Banadir,Banadir,2020 Q2,5334
Banadir,Banadir,2020 Q2,5257
Banadir,Banadir,2020 Q2,5830
Banadir,Banadir,2020 Q3,6193
Banadir,Banadir,2020 Q3,4207
Banadir,Banadir,2020 Q3,5743
Banadir,Banadir,2020 Q4,4452
Banadir,Banadir,2020 Q4,5388
Banadir,Banadir,2020 Q4,4598
Banadir,Banadir,2019 Q1,5496
Banadir,Banadir,2019 Q1,4871
Banadir,Banadir,2019 Q1,5270
Banadir,Banadir,2019 Q2,4855
Banadir,Banadir,2019 Q2,5448
Banadir,Banadir,2019 Q2,5739
Banadir,Banadir,2019 Q3,7377
Banadir,Banadir,2019 Q3,5619
Banadir,Banadir,2019 Q3,5251
Banadir,Banadir,2019 Q4,5025
Banadir,Banadir,2019 Q4,5753
Banadir,Banadir,2019 Q4,5825
Bari,Bandarbayla,2024 Q1,27
Bari,Bandarbayla,2024 Q1,31
Bari,Bandarbayla,2024 Q1,59
Bari,Bandarbayla,2024 Q2,40
Bari,Bandarbayla,2024 Q2,27
Bari,Bandarbayla,2024 Q2,18
Bari,Bandarbayla,2024 Q3,10
Bari,Bandarbayla,2024 Q3,4
Bari,Bandarbayla,2024 Q3,34
Bari,Bandarbayla,2024 Q4,29
Bari,Bandarbayla,2024 Q4,34
Bari,Bandarbayla,2024 Q4,34
Bari,Bandarbayla,2023 Q1,83
Bari,Bandarbayla,2023 Q1,129
Bari,Bandarbayla,2023 Q1,83
Bari,Bandarbayla,2023 Q2,99
Bari,Bandarbayla,2023 Q2,23
Bari,Bandarbayla,2023 Q2,42
Bari,Bandarbayla,2023 Q3,26
Bari,Bandarbayla,2023 Q3,18
Bari,Bandarbayla,2023 Q3,21
Bari,Bandarbayla,2023 Q4,26
Bari,Bandarbayla,2023 Q4,36
Bari,Bandarbayla,2023 Q4,42
Bari,Bandarbayla,2022 Q1,27
Bari,Bandarbayla,2022 Q1,9
Bari,Bandarbayla,2022 Q1,16
Bari,Bandarbayla,2022 Q2,21
Bari,Bandarbayla,2022 Q2,37
Bari,Bandarbayla,2022 Q2,3
Bari,Bandarbayla,2022 Q3,13
Bari,Bandarbayla,2022 Q3,125
Bari,Bandarbayla,2022 Q3,44
Bari,Bandarbayla,2022 Q4,34
Bari,Bandarbayla,2022 Q4,61
Bari,Bandarbayla,2022 Q4,49
Bari,Bandarbayla,2021 Q1,24
Bari,Bandarbayla,2021 Q1,23
Bari,Bandarbayla,2021 Q1,28
Bari,Bandarbayla,2021 Q2,37
Bari,Bandarbayla,2021 Q2,27
Bari,Bandarbayla,2021 Q2,14
Bari,Bandarbayla,2021 Q3,8
Bari,Bandarbayla,2021 Q3,56
Bari,Bandarbayla,2021 Q3,37
Bari,Bandarbayla,2021 Q4,43
Bari,Bandarbayla,2021 Q4,36
Bari,Bandarbayla,2021 Q4,23
Bari,Bandarbayla,2020 Q1,18
Bari,Bandarbayla,2020 Q1,23
Bari,Bandarbayla,2020 Q1,17
Bari,Bandarbayla,2020 Q2,16
Bari,Bandarbayla,2020 Q2,34
Bari,Bandarbayla,2020 Q2,25
Bari,Bandarbayla,2020 Q3,29
Bari,Bandarbayla,2020 Q3,35
Bari,Bandarbayla,2020 Q3,45
Bari,Bandarbayla,2020 Q4,28
Bari,Bandarbayla,2020 Q4,37
Bari,Bandarbayla,2020 Q4,31
Bari,Bandarbayla,2019 Q1,28
Bari,Bandarbayla,2019 Q1,20
Bari,Bandarbayla,2019 Q1,21
Bari,Bandarbayla,2019 Q2,36
Bari,Bandarbayla,2019 Q2,49
Bari,Bandarbayla,2019 Q2,0
Bari,Bandarbayla,2019 Q3,0
Bari,Bandarbayla,2019 Q3,0
Bari,Bandarbayla,2019 Q3,0
Bari,Bandarbayla,2019 Q4,0
Bari,Bandarbayla,2019 Q4,0
Bari,Bandarbayla,2019 Q4,0
Bari,Bossaso,2024 Q1,785
Bari,Bossaso,2024 Q1,729
Bari,Bossaso,2024 Q1,641
Bari,Bossaso,2024 Q2,803
Bari,Bossaso,2024 Q2,920
Bari,Bossaso,2024 Q2,781
Bari,Bossaso,2024 Q3,844
Bari,Bossaso,2024 Q3,795
Bari,Bossaso,2024 Q3,845
Bari,Bossaso,2024 Q4,990
Bari,Bossaso,2024 Q4,824
Bari,Bossaso,2024 Q4,824
Bari,Bossaso,2023 Q1,783
Bari,Bossaso,2023 Q1,834
Bari,Bossaso,2023 Q1,662
Bari,Bossaso,2023 Q2,792
Bari,Bossaso,2023 Q2,929
Bari,Bossaso,2023 Q2,665
Bari,Bossaso,2023 Q3,764
Bari,Bossaso,2023 Q3,722
Bari,Bossaso,2023 Q3,467
Bari,Bossaso,2023 Q4,968
Bari,Bossaso,2023 Q4,918
Bari,Bossaso,2023 Q4,895
Bari,Bossaso,2022 Q1,808
Bari,Bossaso,2022 Q1,725
Bari,Bossaso,2022 Q1,1090
Bari,Bossaso,2022 Q2,728
Bari,Bossaso,2022 Q2,794
Bari,Bossaso,2022 Q2,846
Bari,Bossaso,2022 Q3,750
Bari,Bossaso,2022 Q3,891
Bari,Bossaso,2022 Q3,794
Bari,Bossaso,2022 Q4,894
Bari,Bossaso,2022 Q4,927
Bari,Bossaso,2022 Q4,841
Bari,Bossaso,2021 Q1,526
Bari,Bossaso,2021 Q1,364
Bari,Bossaso,2021 Q1,440
Bari,Bossaso,2021 Q2,441
Bari,Bossaso,2021 Q2,494
Bari,Bossaso,2021 Q2,376
Bari,Bossaso,2021 Q3,236
Bari,Bossaso,2021 Q3,662
Bari,Bossaso,2021 Q3,645
Bari,Bossaso,2021 Q4,699
Bari,Bossaso,2021 Q4,601
Bari,Bossaso,2021 Q4,615
Bari,Bossaso,2020 Q1,622
Bari,Bossaso,2020 Q1,441
Bari,Bossaso,2020 Q1,478
Bari,Bossaso,2020 Q2,491
Bari,Bossaso,2020 Q2,305
Bari,Bossaso,2020 Q2,687
Bari,Bossaso,2020 Q3,578
Bari,Bossaso,2020 Q3,522
Bari,Bossaso,2020 Q3,475
Bari,Bossaso,2020 Q4,528
Bari,Bossaso,2020 Q4,517
Bari,Bossaso,2020 Q4,619
Bari,Bossaso,2019 Q1,377
Bari,Bossaso,2019 Q1,291
Bari,Bossaso,2019 Q1,426
Bari,Bossaso,2019 Q2,383
Bari,Bossaso,2019 Q2,459
Bari,Bossaso,2019 Q2,525
Bari,Bossaso,2019 Q3,643
Bari,Bossaso,2019 Q3,411
Bari,Bossaso,2019 Q3,393
Bari,Bossaso,2019 Q4,448
Bari,Bossaso,2019 Q4,436
Bari,Bossaso,2019 Q4,595
Bari,Caluula,2024 Q1,52
Bari,Caluula,2024 Q1,50
Bari,Caluula,2024 Q1,60
Bari,Caluula,2024 Q2,49
Bari,Caluula,2024 Q2,63
Bari,Caluula,2024 Q2,62
Bari,Caluula,2024 Q3,46
Bari,Caluula,2024 Q3,65
Bari,Caluula,2024 Q3,58
Bari,Caluula,2024 Q4,40
Bari,Caluula,2024 Q4,52
Bari,Caluula,2024 Q4,52
Bari,Caluula,2023 Q1,83
Bari,Caluula,2023 Q1,62
Bari,Caluula,2023 Q1,63
Bari,Caluula,2023 Q2,76
Bari,Caluula,2023 Q2,46
Bari,Caluula,2023 Q2,32
Bari,Caluula,2023 Q3,40
Bari,Caluula,2023 Q3,55
Bari,Caluula,2023 Q3,51
Bari,Caluula,2023 Q4,72
Bari,Caluula,2023 Q4,51
Bari,Caluula,2023 Q4,62
Bari,Caluula,2022 Q1,48
Bari,Caluula,2022 Q1,57
Bari,Caluula,2022 Q1,38
Bari,Caluula,2022 Q2,31
Bari,Caluula,2022 Q2,37
Bari,Caluula,2022 Q2,35
Bari,Caluula,2022 Q3,44
Bari,Caluula,2022 Q3,109
Bari,Caluula,2022 Q3,179
Bari,Caluula,2022 Q4,168
Bari,Caluula,2022 Q4,80
Bari,Caluula,2022 Q4,49
Bari,Caluula,2021 Q1,36
Bari,Caluula,2021 Q1,38
Bari,Caluula,2021 Q1,56
Bari,Caluula,2021 Q2,46
Bari,Caluula,2021 Q2,52
Bari,Caluula,2021 Q2,48
Bari,Caluula,2021 Q3,57
Bari,Caluula,2021 Q3,56
Bari,Caluula,2021 Q3,59
Bari,Caluula,2021 Q4,63
Bari,Caluula,2021 Q4,55
Bari,Caluula,2021 Q4,54
Bari,Caluula,2020 Q1,34
Bari,Caluula,2020 Q1,47
Bari,Caluula,2020 Q1,29
Bari,Caluula,2020 Q2,23
Bari,Caluula,2020 Q2,37
Bari,Caluula,2020 Q2,39
Bari,Caluula,2020 Q3,37
Bari,Caluula,2020 Q3,41
Bari,Caluula,2020 Q3,53
Bari,Caluula,2020 Q4,37
Bari,Caluula,2020 Q4,44
Bari,Caluula,2020 Q4,64
Bari,Caluula,2019 Q1,58
Bari,Caluula,2019 Q1,27
Bari,Caluula,2019 Q1,0
Bari,Caluula,2019 Q2,15
Bari,Caluula,2019 Q2,50
Bari,Caluula,2019 Q2,31
Bari,Caluula,2019 Q3,32
Bari,Caluula,2019 Q3,34
Bari,Caluula,2019 Q3,31
Bari,Caluula,2019 Q4,32
Bari,Caluula,2019 Q4,0
Bari,Caluula,2019 Q4,34
Bari,Iskushuban,2024 Q1,69
Bari,Iskushuban,2024 Q1,52
Bari,Iskushuban,2024 Q1,55
Bari,Iskushuban,2024 Q2,49
Bari,Iskushuban,2024 Q2,49
Bari,Iskushuban,2024 Q2,48
Bari,Iskushuban,2024 Q3,49
Bari,Iskushuban,2024 Q3,47
Bari,Iskushuban,2024 Q3,64
Bari,Iskushuban,2024 Q4,50
Bari,Iskushuban,2024 Q4,57
Bari,Iskushuban,2024 Q4,57
Bari,Iskushuban,2023 Q1,188
Bari,Iskushuban,2023 Q1,209
Bari,Iskushuban,2023 Q1,113
Bari,Iskushuban,2023 Q2,71
Bari,Iskushuban,2023 Q2,61
Bari,Iskushuban,2023 Q2,56
Bari,Iskushuban,2023 Q3,66
Bari,Iskushuban,2023 Q3,67
Bari,Iskushuban,2023 Q3,65
Bari,Iskushuban,2023 Q4,86
Bari,Iskushuban,2023 Q4,51
Bari,Iskushuban,2023 Q4,46
Bari,Iskushuban,2022 Q1,58
Bari,Iskushuban,2022 Q1,58
Bari,Iskushuban,2022 Q1,67
Bari,Iskushuban,2022 Q2,143
Bari,Iskushuban,2022 Q2,232
Bari,Iskushuban,2022 Q2,95
Bari,Iskushuban,2022 Q3,82
Bari,Iskushuban,2022 Q3,110
Bari,Iskushuban,2022 Q3,240
Bari,Iskushuban,2022 Q4,227
Bari,Iskushuban,2022 Q4,265
Bari,Iskushuban,2022 Q4,251
Bari,Iskushuban,2021 Q1,89
Bari,Iskushuban,2021 Q1,82
Bari,Iskushuban,2021 Q1,105
Bari,Iskushuban,2021 Q2,108
Bari,Iskushuban,2021 Q2,97
Bari,Iskushuban,2021 Q2,74
Bari,Iskushuban,2021 Q3,34
Bari,Iskushuban,2021 Q3,58
Bari,Iskushuban,2021 Q3,36
Bari,Iskushuban,2021 Q4,40
Bari,Iskushuban,2021 Q4,40
Bari,Iskushuban,2021 Q4,61
Bari,Iskushuban,2020 Q1,129
Bari,Iskushuban,2020 Q1,106
Bari,Iskushuban,2020 Q1,41
Bari,Iskushuban,2020 Q2,70
Bari,Iskushuban,2020 Q2,76
Bari,Iskushuban,2020 Q2,73
Bari,Iskushuban,2020 Q3,97
Bari,Iskushuban,2020 Q3,110
Bari,Iskushuban,2020 Q3,132
Bari,Iskushuban,2020 Q4,120
Bari,Iskushuban,2020 Q4,87
Bari,Iskushuban,2020 Q4,96
Bari,Iskushuban,2019 Q1,141
Bari,Iskushuban,2019 Q1,46
Bari,Iskushuban,2019 Q1,145
Bari,Iskushuban,2019 Q2,236
Bari,Iskushuban,2019 Q2,183
Bari,Iskushuban,2019 Q2,67
Bari,Iskushuban,2019 Q3,44
Bari,Iskushuban,2019 Q3,21
Bari,Iskushuban,2019 Q3,25
Bari,Iskushuban,2019 Q4,44
Bari,Iskushuban,2019 Q4,25
Bari,Iskushuban,2019 Q4,66
Bari,Qandala,2024 Q1,24
Bari,Qandala,2024 Q1,23
Bari,Qandala,2024 Q1,19
Bari,Qandala,2024 Q2,19
Bari,Qandala,2024 Q2,22
Bari,Qandala,2024 Q2,12
Bari,Qandala,2024 Q3,15
Bari,Qandala,2024 Q3,16
Bari,Qandala,2024 Q3,26
Bari,Qandala,2024 Q4,21
Bari,Qandala,2024 Q4,18
Bari,Qandala,2024 Q4,18
Bari,Qandala,2023 Q1,170
Bari,Qandala,2023 Q1,144
Bari,Qandala,2023 Q1,160
Bari,Qandala,2023 Q2,63
Bari,Qandala,2023 Q2,29
Bari,Qandala,2023 Q2,45
Bari,Qandala,2023 Q3,16
Bari,Qandala,2023 Q3,57
Bari,Qandala,2023 Q3,56
Bari,Qandala,2023 Q4,20
Bari,Qandala,2023 Q4,17
Bari,Qandala,2023 Q4,18
Bari,Qandala,2022 Q1,46
Bari,Qandala,2022 Q1,32
Bari,Qandala,2022 Q1,27
Bari,Qandala,2022 Q2,137
Bari,Qandala,2022 Q2,164
Bari,Qandala,2022 Q2,268
Bari,Qandala,2022 Q3,176
Bari,Qandala,2022 Q3,132
Bari,Qandala,2022 Q3,151
Bari,Qandala,2022 Q4,127
Bari,Qandala,2022 Q4,137
Bari,Qandala,2022 Q4,190
Bari,Qandala,2021 Q1,25
Bari,Qandala,2021 Q1,26
Bari,Qandala,2021 Q1,23
Bari,Qandala,2021 Q2,40
Bari,Qandala,2021 Q2,30
Bari,Qandala,2021 Q2,43
Bari,Qandala,2021 Q3,19
Bari,Qandala,2021 Q3,48
Bari,Qandala,2021 Q3,43
Bari,Qandala,2021 Q4,72
Bari,Qandala,2021 Q4,53
Bari,Qandala,2021 Q4,68
Bari,Qandala,2020 Q1,25
Bari,Qandala,2020 Q1,43
Bari,Qandala,2020 Q1,38
Bari,Qandala,2020 Q2,66
Bari,Qandala,2020 Q2,39
Bari,Qandala,2020 Q2,30
Bari,Qandala,2020 Q3,33
Bari,Qandala,2020 Q3,46
Bari,Qandala,2020 Q3,41
Bari,Qandala,2020 Q4,44
Bari,Qandala,2020 Q4,41
Bari,Qandala,2020 Q4,31
Bari,Qandala,2019 Q1,52
Bari,Qandala,2019 Q1,22
Bari,Qandala,2019 Q1,0
Bari,Qandala,2019 Q2,90
Bari,Qandala,2019 Q2,156
Bari,Qandala,2019 Q2,159
Bari,Qandala,2019 Q3,52
Bari,Qandala,2019 Q3,89
Bari,Qandala,2019 Q3,67
Bari,Qandala,2019 Q4,72
Bari,Qandala,2019 Q4,0
Bari,Qandala,2019 Q4,14
Bari,Qardho,2024 Q1,110
Bari,Qardho,2024 Q1,92
Bari,Qardho,2024 Q1,109
Bari,Qardho,2024 Q2,123
Bari,Qardho,2024 Q2,121
Bari,Qardho,2024 Q2,130
Bari,Qardho,2024 Q3,46
Bari,Qardho,2024 Q3,58
Bari,Qardho,2024 Q3,57
Bari,Qardho,2024 Q4,107
Bari,Qardho,2024 Q4,95
Bari,Qardho,2024 Q4,95
Bari,Qardho,2023 Q1,151
Bari,Qardho,2023 Q1,137
Bari,Qardho,2023 Q1,156
Bari,Qardho,2023 Q2,80
Bari,Qardho,2023 Q2,110
Bari,Qardho,2023 Q2,162
Bari,Qardho,2023 Q3,113
Bari,Qardho,2023 Q3,123
Bari,Qardho,2023 Q3,99
Bari,Qardho,2023 Q4,107
Bari,Qardho,2023 Q4,101
Bari,Qardho,2023 Q4,117
Bari,Qardho,2022 Q1,57
Bari,Qardho,2022 Q1,50
Bari,Qardho,2022 Q1,65
Bari,Qardho,2022 Q2,80
Bari,Qardho,2022 Q2,118
Bari,Qardho,2022 Q2,142
Bari,Qardho,2022 Q3,85
Bari,Qardho,2022 Q3,162
Bari,Qardho,2022 Q3,194
Bari,Qardho,2022 Q4,248
Bari,Qardho,2022 Q4,300
Bari,Qardho,2022 Q4,160
Bari,Qardho,2021 Q1,104
Bari,Qardho,2021 Q1,109
Bari,Qardho,2021 Q1,80
Bari,Qardho,2021 Q2,84
Bari,Qardho,2021 Q2,88
Bari,Qardho,2021 Q2,111
Bari,Qardho,2021 Q3,69
Bari,Qardho,2021 Q3,62
Bari,Qardho,2021 Q3,64
Bari,Qardho,2021 Q4,71
Bari,Qardho,2021 Q4,76
Bari,Qardho,2021 Q4,87
Bari,Qardho,2020 Q1,147
Bari,Qardho,2020 Q1,39
Bari,Qardho,2020 Q1,34
Bari,Qardho,2020 Q2,43
Bari,Qardho,2020 Q2,63
Bari,Qardho,2020 Q2,45
Bari,Qardho,2020 Q3,36
Bari,Qardho,2020 Q3,56
Bari,Qardho,2020 Q3,107
Bari,Qardho,2020 Q4,67
Bari,Qardho,2020 Q4,80
Bari,Qardho,2020 Q4,80
Bari,Qardho,2019 Q1,174
Bari,Qardho,2019 Q1,56
Bari,Qardho,2019 Q1,197
Bari,Qardho,2019 Q2,200
Bari,Qardho,2019 Q2,140
Bari,Qardho,2019 Q2,153
Bari,Qardho,2019 Q3,0
Bari,Qardho,2019 Q3,48
Bari,Qardho,2019 Q3,0
Bari,Qardho,2019 Q4,0
Bari,Qardho,2019 Q4,0
Bari,Qardho,2019 Q4,0
Bay,Baidoa,2024 Q1,6893
Bay,Baidoa,2024 Q1,4399
Bay,Baidoa,2024 Q1,3718
Bay,Baidoa,2024 Q2,3987
Bay,Baidoa,2024 Q2,7069
Bay,Baidoa,2024 Q2,5769
Bay,Baidoa,2024 Q3,5289
Bay,Baidoa,2024 Q3,4773
Bay,Baidoa,2024 Q3,4841
Bay,Baidoa,2024 Q4,5693
Bay,Baidoa,2024 Q4,4875
Bay,Baidoa,2024 Q4,4875
Bay,Baidoa,2023 Q1,10742
Bay,Baidoa,2023 Q1,10155
Bay,Baidoa,2023 Q1,8682
Bay,Baidoa,2023 Q2,6984
Bay,Baidoa,2023 Q2,9408
Bay,Baidoa,2023 Q2,8949
Bay,Baidoa,2023 Q3,8678
Bay,Baidoa,2023 Q3,9025
Bay,Baidoa,2023 Q3,6820
Bay,Baidoa,2023 Q4,7383
Bay,Baidoa,2023 Q4,6589
Bay,Baidoa,2023 Q4,8062
Bay,Baidoa,2022 Q1,2007
Bay,Baidoa,2022 Q1,2674
Bay,Baidoa,2022 Q1,2897
Bay,Baidoa,2022 Q2,2779
Bay,Baidoa,2022 Q2,3992
Bay,Baidoa,2022 Q2,5749
Bay,Baidoa,2022 Q3,5337
Bay,Baidoa,2022 Q3,7204
Bay,Baidoa,2022 Q3,7327
Bay,Baidoa,2022 Q4,9368
Bay,Baidoa,2022 Q4,11093
Bay,Baidoa,2022 Q4,8777
Bay,Baidoa,2021 Q1,1590
Bay,Baidoa,2021 Q1,1392
Bay,Baidoa,2021 Q1,1562
Bay,Baidoa,2021 Q2,1741
Bay,Baidoa,2021 Q2,1816
Bay,Baidoa,2021 Q2,2175
Bay,Baidoa,2021 Q3,1287
Bay,Baidoa,2021 Q3,1605
Bay,Baidoa,2021 Q3,1695
Bay,Baidoa,2021 Q4,1190
Bay,Baidoa,2021 Q4,2206
Bay,Baidoa,2021 Q4,2323
Bay,Baidoa,2020 Q1,1775
Bay,Baidoa,2020 Q1,1515
Bay,Baidoa,2020 Q1,1391
Bay,Baidoa,2020 Q2,1312
Bay,Baidoa,2020 Q2,1265
Bay,Baidoa,2020 Q2,1881
Bay,Baidoa,2020 Q3,1368
Bay,Baidoa,2020 Q3,1145
Bay,Baidoa,2020 Q3,1049
Bay,Baidoa,2020 Q4,1343
Bay,Baidoa,2020 Q4,1076
Bay,Baidoa,2020 Q4,1432
Bay,Baidoa,2019 Q1,1948
Bay,Baidoa,2019 Q1,1284
Bay,Baidoa,2019 Q1,1424
Bay,Baidoa,2019 Q2,1531
Bay,Baidoa,2019 Q2,1804
Bay,Baidoa,2019 Q2,1948
Bay,Baidoa,2019 Q3,1794
Bay,Baidoa,2019 Q3,1094
Bay,Baidoa,2019 Q3,1587
Bay,Baidoa,2019 Q4,916
Bay,Baidoa,2019 Q4,896
Bay,Baidoa,2019 Q4,864
Bay,Buur_Hakaba,2024 Q1,814
Bay,Buur_Hakaba,2024 Q1,665
Bay,Buur_Hakaba,2024 Q1,741
Bay,Buur_Hakaba,2024 Q2,664
Bay,Buur_Hakaba,2024 Q2,1007
Bay,Buur_Hakaba,2024 Q2,638
Bay,Buur_Hakaba,2024 Q3,525
Bay,Buur_Hakaba,2024 Q3,535
Bay,Buur_Hakaba,2024 Q3,572
Bay,Buur_Hakaba,2024 Q4,531
Bay,Buur_Hakaba,2024 Q4,145
Bay,Buur_Hakaba,2024 Q4,145
Bay,Buur_Hakaba,2023 Q1,1694
Bay,Buur_Hakaba,2023 Q1,1390
Bay,Buur_Hakaba,2023 Q1,1168
Bay,Buur_Hakaba,2023 Q2,893
Bay,Buur_Hakaba,2023 Q2,878
Bay,Buur_Hakaba,2023 Q2,1149
Bay,Buur_Hakaba,2023 Q3,1485
Bay,Buur_Hakaba,2023 Q3,977
Bay,Buur_Hakaba,2023 Q3,928
Bay,Buur_Hakaba,2023 Q4,971
Bay,Buur_Hakaba,2023 Q4,1125
Bay,Buur_Hakaba,2023 Q4,624
Bay,Buur_Hakaba,2022 Q1,42
Bay,Buur_Hakaba,2022 Q1,322
Bay,Buur_Hakaba,2022 Q1,341
Bay,Buur_Hakaba,2022 Q2,352
Bay,Buur_Hakaba,2022 Q2,515
Bay,Buur_Hakaba,2022 Q2,510
Bay,Buur_Hakaba,2022 Q3,379
Bay,Buur_Hakaba,2022 Q3,387
Bay,Buur_Hakaba,2022 Q3,551
Bay,Buur_Hakaba,2022 Q4,225
Bay,Buur_Hakaba,2022 Q4,644
Bay,Buur_Hakaba,2022 Q4,829
Bay,Buur_Hakaba,2021 Q1,195
Bay,Buur_Hakaba,2021 Q1,155
Bay,Buur_Hakaba,2021 Q1,156
Bay,Buur_Hakaba,2021 Q2,178
Bay,Buur_Hakaba,2021 Q2,218
Bay,Buur_Hakaba,2021 Q2,260
Bay,Buur_Hakaba,2021 Q3,193
Bay,Buur_Hakaba,2021 Q3,241
Bay,Buur_Hakaba,2021 Q3,278
Bay,Buur_Hakaba,2021 Q4,282
Bay,Buur_Hakaba,2021 Q4,309
Bay,Buur_Hakaba,2021 Q4,120
Bay,Buur_Hakaba,2020 Q1,339
Bay,Buur_Hakaba,2020 Q1,443
Bay,Buur_Hakaba,2020 Q1,385
Bay,Buur_Hakaba,2020 Q2,166
Bay,Buur_Hakaba,2020 Q2,178
Bay,Buur_Hakaba,2020 Q2,201
Bay,Buur_Hakaba,2020 Q3,116
Bay,Buur_Hakaba,2020 Q3,164
Bay,Buur_Hakaba,2020 Q3,164
Bay,Buur_Hakaba,2020 Q4,147
Bay,Buur_Hakaba,2020 Q4,162
Bay,Buur_Hakaba,2020 Q4,160
Bay,Buur_Hakaba,2019 Q1,255
Bay,Buur_Hakaba,2019 Q1,138
Bay,Buur_Hakaba,2019 Q1,263
Bay,Buur_Hakaba,2019 Q2,252
Bay,Buur_Hakaba,2019 Q2,347
Bay,Buur_Hakaba,2019 Q2,434
Bay,Buur_Hakaba,2019 Q3,233
Bay,Buur_Hakaba,2019 Q3,169
Bay,Buur_Hakaba,2019 Q3,242
Bay,Buur_Hakaba,2019 Q4,0
Bay,Buur_Hakaba,2019 Q4,275
Bay,Buur_Hakaba,2019 Q4,323
Bay,Dinsoor,2024 Q1,275
Bay,Dinsoor,2024 Q1,186
Bay,Dinsoor,2024 Q1,133
Bay,Dinsoor,2024 Q2,106
Bay,Dinsoor,2024 Q2,460
Bay,Dinsoor,2024 Q2,354
Bay,Dinsoor,2024 Q3,220
Bay,Dinsoor,2024 Q3,313
Bay,Dinsoor,2024 Q3,274
Bay,Dinsoor,2024 Q4,190
Bay,Dinsoor,2024 Q4,252
Bay,Dinsoor,2024 Q4,252
Bay,Dinsoor,2023 Q1,422
Bay,Dinsoor,2023 Q1,276
Bay,Dinsoor,2023 Q1,413
Bay,Dinsoor,2023 Q2,270
Bay,Dinsoor,2023 Q2,519
Bay,Dinsoor,2023 Q2,345
Bay,Dinsoor,2023 Q3,400
Bay,Dinsoor,2023 Q3,640
Bay,Dinsoor,2023 Q3,186
Bay,Dinsoor,2023 Q4,237
Bay,Dinsoor,2023 Q4,250
Bay,Dinsoor,2023 Q4,287
Bay,Dinsoor,2022 Q1,165
Bay,Dinsoor,2022 Q1,189
Bay,Dinsoor,2022 Q1,126
Bay,Dinsoor,2022 Q2,317
Bay,Dinsoor,2022 Q2,451
Bay,Dinsoor,2022 Q2,710
Bay,Dinsoor,2022 Q3,521
Bay,Dinsoor,2022 Q3,651
Bay,Dinsoor,2022 Q3,319
Bay,Dinsoor,2022 Q4,466
Bay,Dinsoor,2022 Q4,455
Bay,Dinsoor,2022 Q4,394
Bay,Dinsoor,2021 Q1,83
Bay,Dinsoor,2021 Q1,24
Bay,Dinsoor,2021 Q1,13
Bay,Dinsoor,2021 Q2,48
Bay,Dinsoor,2021 Q2,82
Bay,Dinsoor,2021 Q2,472
Bay,Dinsoor,2021 Q3,242
Bay,Dinsoor,2021 Q3,435
Bay,Dinsoor,2021 Q3,227
Bay,Dinsoor,2021 Q4,239
Bay,Dinsoor,2021 Q4,204
Bay,Dinsoor,2021 Q4,44
Bay,Dinsoor,2020 Q1,479
Bay,Dinsoor,2020 Q1,776
Bay,Dinsoor,2020 Q1,419
Bay,Dinsoor,2020 Q2,504
Bay,Dinsoor,2020 Q2,842
Bay,Dinsoor,2020 Q2,557
Bay,Dinsoor,2020 Q3,0
Bay,Dinsoor,2020 Q3,0
Bay,Dinsoor,2020 Q3,0
Bay,Dinsoor,2020 Q4,0
Bay,Dinsoor,2020 Q4,0
Bay,Dinsoor,2020 Q4,0
Bay,Dinsoor,2019 Q1,60
Bay,Dinsoor,2019 Q1,27
Bay,Dinsoor,2019 Q1,20
Bay,Dinsoor,2019 Q2,45
Bay,Dinsoor,2019 Q2,10
Bay,Dinsoor,2019 Q2,187
Bay,Dinsoor,2019 Q3,0
Bay,Dinsoor,2019 Q3,0
Bay,Dinsoor,2019 Q3,137
Bay,Dinsoor,2019 Q4,0
Bay,Dinsoor,2019 Q4,573
Bay,Dinsoor,2019 Q4,444
Bay,Qensahdere,2024 Q1,554
Bay,Qensahdere,2024 Q1,761
Bay,Qensahdere,2024 Q1,643
Bay,Qensahdere,2024 Q2,674
Bay,Qensahdere,2024 Q2,722
Bay,Qensahdere,2024 Q2,268
Bay,Qensahdere,2024 Q3,336
Bay,Qensahdere,2024 Q3,274
Bay,Qensahdere,2024 Q3,391
Bay,Qensahdere,2024 Q4,291
Bay,Qensahdere,2024 Q4,267
Bay,Qensahdere,2024 Q4,267
Bay,Qensahdere,2023 Q1,538
Bay,Qensahdere,2023 Q1,839
Bay,Qensahdere,2023 Q1,773
Bay,Qensahdere,2023 Q2,715
Bay,Qensahdere,2023 Q2,905
Bay,Qensahdere,2023 Q2,921
Bay,Qensahdere,2023 Q3,1627
Bay,Qensahdere,2023 Q3,1135
Bay,Qensahdere,2023 Q3,399
Bay,Qensahdere,2023 Q4,276
Bay,Qensahdere,2023 Q4,335
Bay,Qensahdere,2023 Q4,452
Bay,Qensahdere,2022 Q1,769
Bay,Qensahdere,2022 Q1,1108
Bay,Qensahdere,2022 Q1,592
Bay,Qensahdere,2022 Q2,573
Bay,Qensahdere,2022 Q2,826
Bay,Qensahdere,2022 Q2,406
Bay,Qensahdere,2022 Q3,653
Bay,Qensahdere,2022 Q3,219
Bay,Qensahdere,2022 Q3,172
Bay,Qensahdere,2022 Q4,34
Bay,Qensahdere,2022 Q4,290
Bay,Qensahdere,2022 Q4,481
Bay,Qensahdere,2021 Q1,136
Bay,Qensahdere,2021 Q1,54
